time_ns,vcc_mV,trigger,reset_n,debug
4023000,3292,0,1,1
4023250,3288,0,1,1
4023500,3291,0,1,1
4023750,3291,0,1,1
4024000,3290,0,1,1
4024250,3295,0,1,1
4024500,3297,0,1,1
4024750,3296,0,1,1
4025000,3293,0,1,1
4025250,3300,0,1,1
4025500,3300,0,1,1
4025750,3296,0,1,1
4026000,3300,0,1,1
4026250,3301,0,1,1
4026500,3297,0,1,1
4026750,3300,0,1,1
4027000,3302,0,1,1
4027250,3298,0,1,1
4027500,3301,0,1,1
4027750,3302,0,1,1
4028000,3305,1,1,1
4028250,3303,1,1,1
4028500,3300,0,1,1
4028750,3304,0,1,1
4029000,3302,0,1,1
4029250,3300,0,1,1
4029500,3298,0,1,1
4029750,3301,0,1,1
4030000,3304,0,1,1
4030250,3328,0,1,1
4030500,3337,0,1,0
4030750,3328,0,1,0
4031000,3327,0,1,0
4031250,3299,0,1,0
4031500,3302,0,1,0
4031750,3299,0,1,0
4032000,3299,0,1,0
4032250,3302,0,1,0
4032500,3297,0,1,0
4032750,3297,0,1,0
4033000,3301,0,1,0
4033250,3298,0,1,0
4033500,3303,0,1,0
4033750,3302,0,1,0
4034000,3302,1,1,0
4034250,3304,1,1,0
4034500,3304,0,1,0
4034750,3308,0,1,0
4035000,3303,0,1,1
4035250,3305,0,1,1
4035500,3311,0,1,1
4035750,3308,0,1,1
4036000,3309,0,1,1
4036250,3307,0,1,1
4036500,3313,0,1,1
4036750,3308,0,1,1
4037000,3308,0,1,1
4037250,3313,0,1,1
4037500,3312,0,1,1
4037750,3313,0,1,1
4038000,3311,0,1,1
4038250,3309,0,1,1
4038500,3311,0,1,1
4038750,3310,0,1,1
4039000,3310,0,1,1
4039250,3311,0,1,1
4039500,3313,0,1,0
4039750,3309,0,1,0
4040000,3310,1,1,0
4040250,3304,1,1,0
4040500,3308,0,1,0
4040750,3304,0,1,0
4041000,3301,0,1,0
4041250,3300,0,1,0
4041500,3305,0,1,0
4041750,3300,0,1,0
4042000,3301,0,1,0
4042250,3298,0,1,0
4042500,3298,0,1,0
4042750,3300,0,1,0
4043000,3299,0,1,0
4043250,3294,0,1,0
4043500,3293,0,1,0
4043750,3296,0,1,0
4044000,3298,0,1,0
4044250,3294,0,1,0
4044500,3298,0,1,0
4044750,3296,0,1,0
4045000,3293,0,1,0
4045250,3295,0,1,0
4045500,3294,0,1,0
4045750,3296,0,1,0
4046000,3295,1,1,0
4046250,3296,1,1,0
4046500,3300,0,1,0
4046750,3297,0,1,0
4047000,3296,0,1,0
4047250,3296,0,1,0
4047500,3300,0,1,0
4047750,3301,0,1,0
4048000,3298,0,1,0
4048250,3299,0,1,0
4048500,3299,0,1,0
4048750,3296,0,1,0
4049000,3301,0,1,0
4049250,3298,0,1,0
4049500,3298,0,1,0
4049750,3296,0,1,0
4050000,3296,0,1,1
4050250,3295,0,1,1
4050500,3299,0,1,1
4050750,3296,0,1,1
4051000,3295,0,1,1
4051250,3292,0,1,1
4051500,3295,0,1,1
4051750,3291,0,1,1
4052000,3293,1,1,1
4052250,3292,1,1,1
4052500,3292,0,1,1
4052750,3290,0,1,1
4053000,3291,0,1,1
4053250,3290,0,1,1
4053500,3288,0,1,1
4053750,3287,0,1,1
4054000,3288,0,1,1
4054250,3292,0,1,1
4054500,3288,0,1,0
4054750,3288,0,1,0
4055000,3287,0,1,0
4055250,3292,0,1,0
4055500,3291,0,1,0
4055750,3290,0,1,0
4056000,3291,0,1,0
4056250,3291,0,1,0
4056500,3296,0,1,0
4056750,3296,0,1,0
4057000,3294,0,1,0
4057250,3298,0,1,0
4057500,3300,0,1,0
4057750,3297,0,1,0
4058000,3302,1,1,0
4058250,3298,1,1,0
4058500,3301,0,1,0
4058750,3301,0,1,0
4059000,3303,0,1,0
4059250,3305,0,1,0
4059500,3303,0,1,0
4059750,3305,0,1,0
4060000,3306,0,1,0
4060250,3305,0,1,0
4060500,3306,0,1,0
4060750,3310,0,1,0
4061000,3310,0,1,0
4061250,3310,0,1,0
4061500,3310,0,1,0
4061750,3308,0,1,0
4062000,3307,0,1,0
4062250,3306,0,1,0
4062500,3309,0,1,0
4062750,3304,0,1,0
4063000,3302,0,1,0
4063250,3308,0,1,0
4063500,3307,0,1,0
4063750,3305,0,1,0
4064000,3302,1,1,0
4064250,3301,1,1,0
4064500,3305,0,1,0
4064750,3300,0,1,0
4065000,3304,0,1,1
4065250,3300,0,1,1
4065500,3302,0,1,1
4065750,3301,0,1,1
4066000,3304,0,1,1
4066250,3304,0,1,1
4066500,3300,0,1,1
4066750,3302,0,1,1
4067000,3304,0,1,1
4067250,3301,0,1,1
4067500,3307,0,1,1
4067750,3303,0,1,1
4068000,3309,0,1,1
4068250,3310,0,1,1
4068500,3304,0,1,1
4068750,3310,0,1,1
4069000,3306,0,1,1
4069250,3310,0,1,1
4069500,3308,0,1,1
4069750,3312,0,1,1
4070000,3310,1,1,1
4070250,3309,1,1,1
4070500,3310,0,1,1
4070750,3307,0,1,1
4071000,3308,0,1,1
4071250,3310,0,1,1
4071500,3311,0,1,1
4071750,3311,0,1,1
4072000,3307,0,1,1
4072250,3309,0,1,1
4072500,3303,0,1,1
4072750,3303,0,1,1
4073000,3300,0,1,1
4073250,3304,0,1,1
4073500,3300,0,1,1
4073750,3301,0,1,1
4074000,3298,0,1,1
4074250,3298,0,1,1
4074500,3299,0,1,1
4074750,3300,0,1,1
4075000,3298,0,1,1
4075250,3296,0,1,1
4075500,3297,0,1,0
4075750,3294,0,1,0
4076000,3291,1,1,0
4076250,3293,1,1,0
4076500,3291,0,1,0
4076750,3289,0,1,0
4077000,3292,0,1,0
4077250,3294,0,1,0
4077500,3294,0,1,0
4077750,3288,0,1,0
4078000,3312,0,1,0
4078250,3314,0,1,0
4078500,3319,0,1,0
4078750,3295,0,1,0
4079000,3295,0,1,0
4079250,3291,0,1,0
4079500,3290,0,1,0
4079750,3291,0,1,0
4080000,3297,0,1,1
4080250,3294,0,1,1
4080500,3295,0,1,1
4080750,3297,0,1,1
4081000,3299,0,1,1
4081250,3298,0,1,1
4081500,3296,0,1,1
4081750,3294,0,1,1
4082000,3296,1,1,1
4082250,3299,1,1,1
4082500,3296,0,1,1
4082750,3297,0,1,1
4083000,3294,0,1,1
4083250,3298,0,1,1
4083500,3294,0,1,1
4083750,3294,0,1,1
4084000,3297,0,1,1
4084250,3269,0,1,1
4084500,3262,0,1,0
4084750,3267,0,1,0
4085000,3267,0,1,0
4085250,3295,0,1,0
4085500,3295,0,1,0
4085750,3294,0,1,0
4086000,3291,0,1,0
4086250,3290,0,1,0
4086500,3296,0,1,0
4086750,3294,0,1,0
4087000,3290,0,1,0
4087250,3293,0,1,0
4087500,3294,0,1,0
4087750,3293,0,1,0
4088000,3291,1,1,0
4088250,3292,1,1,0
4088500,3297,0,1,0
4088750,3293,0,1,0
4089000,3295,0,1,0
4089250,3299,0,1,0
4089500,3300,0,1,0
4089750,3300,0,1,0
4090000,3303,0,1,0
4090250,3299,0,1,0
4090500,3300,0,1,0
4090750,3302,0,1,0
4091000,3307,0,1,0
4091250,3303,0,1,0
4091500,3305,0,1,0
4091750,3308,0,1,0
4092000,3309,0,1,0
4092250,3308,0,1,0
4092500,3307,0,1,0
4092750,3313,0,1,0
4093000,3311,0,1,0
4093250,3313,0,1,0
4093500,3308,0,1,0
4093750,3310,0,1,0
4094000,3308,1,1,0
4094250,3309,1,1,0
4094500,3311,0,1,0
4094750,3312,0,1,0
4095000,3311,0,1,1
4095250,3312,0,1,1
4095500,3307,0,1,1
4095750,3309,0,1,1
4096000,3305,0,1,1
4096250,3304,0,1,1
4096500,3309,0,1,1
4096750,3306,0,1,1
4097000,3307,0,1,1
4097250,3305,0,1,1
4097500,3305,0,1,1
4097750,3306,0,1,1
4098000,3305,0,1,1
4098250,3305,0,1,1
4098500,3303,0,1,1
4098750,3302,0,1,1
4099000,3302,0,1,1
4099250,3301,0,1,1
4099500,3303,0,1,0
4099750,3302,0,1,0
4100000,3300,1,1,0
4100250,3302,1,1,0
4100500,3299,0,1,0
4100750,3302,0,1,0
4101000,3302,0,1,0
4101250,3300,0,1,0
4101500,3303,0,1,0
4101750,3302,0,1,0
4102000,3303,0,1,0
4102250,3306,0,1,0
4102500,3307,0,1,0
4102750,3304,0,1,0
4103000,3305,0,1,0
4103250,3307,0,1,0
4103500,3302,0,1,0
4103750,3306,0,1,0
4104000,3307,0,1,0
4104250,3304,0,1,0
4104500,3303,0,1,0
4104750,3303,0,1,0
4105000,3305,0,1,0
4105250,3299,0,1,0
4105500,3300,0,1,0
4105750,3298,0,1,0
4106000,3297,1,1,0
4106250,3295,1,1,0
4106500,3300,0,1,0
4106750,3294,0,1,0
4107000,3298,0,1,0
4107250,3296,0,1,0
4107500,3292,0,1,0
4107750,3293,0,1,0
4108000,3293,0,1,0
4108250,3292,0,1,0
4108500,3287,0,1,0
4108750,3290,0,1,0
4109000,3287,0,1,0
4109250,3287,0,1,0
4109500,3286,0,1,0
4109750,3291,0,1,0
4110000,3290,0,1,1
4110250,3290,0,1,1
4110500,3285,0,1,1
4110750,3288,0,1,1
4111000,3286,0,1,1
4111250,3292,0,1,1
4111500,3293,0,1,1
4111750,3291,0,1,1
4112000,3293,1,1,1
4112250,3292,1,1,1
4112500,3292,0,1,1
4112750,3297,0,1,1
4113000,3296,0,1,1
4113250,3293,0,1,1
4113500,3297,0,1,1
4113750,3300,0,1,1
4114000,3300,0,1,1
4114250,3267,0,1,1
4114500,3264,0,1,1
4114750,3268,0,1,1
4115000,3275,0,1,1
4115250,3303,0,1,1
4115500,3299,0,1,1
4115750,3303,0,1,1
4116000,3300,0,1,1
4116250,3302,0,1,1
4116500,3301,0,1,1
4116750,3299,0,1,1
4117000,3302,0,1,1
4117250,3303,0,1,1
4117500,3303,0,1,1
4117750,3301,0,1,1
4118000,3297,1,1,1
4118250,3301,1,1,1
4118500,3301,0,1,1
4118750,3296,0,1,1
4119000,3300,0,1,1
4119250,3301,0,1,1
4119500,3298,0,1,1
4119750,3296,0,1,1
4120000,3299,0,1,1
4120250,3326,0,1,1
4120500,3330,0,1,0
4120750,3326,0,1,0
4121000,3325,0,1,0
4121250,3303,0,1,0
4121500,3300,0,1,0
4121750,3297,0,1,0
4122000,3299,0,1,0
4122250,3304,0,1,0
4122500,3300,0,1,0
4122750,3301,0,1,0
4123000,3308,0,1,0
4123250,3309,0,1,0
4123500,3307,0,1,0
4123750,3305,0,1,0
4124000,3308,1,1,0
4124250,3308,1,1,0
4124500,3307,0,1,0
4124750,3312,0,1,0
4125000,3312,0,1,1
4125250,3312,0,1,1
4125500,3310,0,1,1
4125750,3310,0,1,1
4126000,3312,0,1,1
4126250,3314,0,1,1
4126500,3310,0,1,1
4126750,3315,0,1,1
4127000,3311,0,1,1
4127250,3314,0,1,1
4127500,3309,0,1,1
4127750,3309,0,1,1
4128000,3306,0,1,1
4128250,3311,0,1,1
4128500,3308,0,1,1
4128750,3305,0,1,1
4129000,3303,0,1,1
4129250,3303,0,1,1
4129500,3306,0,1,0
4129750,3303,0,1,0
4130000,3301,1,1,0
4130250,3298,1,1,0
4130500,3303,0,1,0
4130750,3297,0,1,0
4131000,3299,0,1,0
4131250,3302,0,1,0
4131500,3299,0,1,0
4131750,3300,0,1,0
4132000,3300,0,1,0
4132250,3299,0,1,0
4132500,3296,0,1,0
4132750,3296,0,1,0
4133000,3295,0,1,0
4133250,3295,0,1,0
4133500,3301,0,1,0
4133750,3302,0,1,0
4134000,3296,0,1,0
4134250,3296,0,1,0
4134500,3297,0,1,0
4134750,3302,0,1,0
4135000,3300,0,1,0
4135250,3300,0,1,0
4135500,3297,0,1,0
4135750,3302,0,1,0
4136000,3297,1,1,0
4136250,3301,1,1,0
4136500,3303,0,1,0
4136750,3302,0,1,0
4137000,3298,0,1,0
4137250,3303,0,1,0
4137500,3302,0,1,0
4137750,3297,0,1,0
4138000,3297,0,1,0
4138250,3295,0,1,0
4138500,3297,0,1,0
4138750,3294,0,1,0
4139000,3296,0,1,0
4139250,3298,0,1,0
4139500,3296,0,1,0
4139750,3293,0,1,0
4140000,3295,0,1,1
4140250,3292,0,1,1
4140500,3293,0,1,1
4140750,3293,0,1,1
4141000,3290,0,1,1
4141250,3290,0,1,1
4141500,3291,0,1,1
4141750,3288,0,1,1
4142000,3286,1,1,1
4142250,3287,1,1,1
4142500,3288,0,1,1
4142750,3289,0,1,1
4143000,3285,0,1,1
4143250,3288,0,1,1
4143500,3287,0,1,1
4143750,3291,0,1,1
4144000,3290,0,1,1
4144250,3323,0,1,1
4144500,3323,0,1,0
4144750,3325,0,1,0
4145000,3315,0,1,0
4145250,3296,0,1,0
4145500,3294,0,1,0
4145750,3296,0,1,0
4146000,3298,0,1,0
4146250,3302,0,1,0
4146500,3299,0,1,0
4146750,3303,0,1,0
4147000,3299,0,1,0
4147250,3303,0,1,0
4147500,3300,0,1,0
4147750,3303,0,1,0
4148000,3302,1,1,0
4148250,3307,1,1,0
4148500,3305,0,1,0
4148750,3302,0,1,0
4149000,3305,0,1,0
4149250,3303,0,1,0
4149500,3306,0,1,0
4149750,3308,0,1,0
4150000,3305,0,1,0
4150250,3307,0,1,0
4150500,3303,0,1,0
4150750,3303,0,1,0
4151000,3306,0,1,0
4151250,3305,0,1,0
4151500,3305,0,1,0
4151750,3301,0,1,0
4152000,3301,0,1,0
4152250,3300,0,1,0
4152500,3300,0,1,0
4152750,3301,0,1,0
4153000,3300,0,1,0
4153250,3302,0,1,0
4153500,3302,0,1,0
4153750,3299,0,1,0
4154000,3300,1,1,0
4154250,3299,1,1,0
4154500,3305,0,1,0
4154750,3302,0,1,0
4155000,3302,0,1,1
4155250,3306,0,1,1
4155500,3302,0,1,1
4155750,3308,0,1,1
4156000,3306,0,1,1
4156250,3279,0,1,1
4156500,3275,0,1,1
4156750,3283,0,1,1
4157000,3288,0,1,1
4157250,3310,0,1,1
4157500,3309,0,1,1
4157750,3313,0,1,1
4158000,3308,0,1,1
4158250,3314,0,1,1
4158500,3314,0,1,1
4158750,3313,0,1,1
4159000,3311,0,1,1
4159250,3309,0,1,1
4159500,3307,0,1,0
4159750,3308,0,1,0
4160000,3308,1,1,0
4160250,3310,1,1,0
4160500,3309,0,1,0
4160750,3305,0,1,0
4161000,3306,0,1,0
4161250,3304,0,1,0
4161500,3303,0,1,0
4161750,3305,0,1,0
4162000,3304,0,1,0
4162250,3303,0,1,0
4162500,3297,0,1,0
4162750,3300,0,1,0
4163000,3297,0,1,0
4163250,3297,0,1,0
4163500,3295,0,1,0
4163750,3294,0,1,0
4164000,3293,0,1,0
4164250,3295,0,1,0
4164500,3294,0,1,0
4164750,3291,0,1,0
4165000,3292,0,1,0
4165250,3295,0,1,0
4165500,3293,0,1,0
4165750,3295,0,1,0
4166000,3292,1,1,0
4166250,3290,1,1,0
4166500,3291,0,1,0
4166750,3297,0,1,0
4167000,3295,0,1,0
4167250,3293,0,1,0
4167500,3296,0,1,0
4167750,3295,0,1,0
4168000,3294,0,1,0
4168250,3324,0,1,0
4168500,3328,0,1,0
4168750,3326,0,1,0
4169000,3321,0,1,0
4169250,3299,0,1,0
4169500,3299,0,1,0
4169750,3300,0,1,0
4170000,3300,0,1,1
4170250,3295,0,1,1
4170500,3297,0,1,1
4170750,3299,0,1,1
4171000,3300,0,1,1
4171250,3298,0,1,1
4171500,3299,0,1,1
4171750,3299,0,1,1
4172000,3294,1,1,1
4172250,3293,1,1,1
4172500,3291,0,1,1
4172750,3293,0,1,1
4173000,3290,0,1,1
4173250,3295,0,1,1
4173500,3294,0,1,1
4173750,3292,0,1,1
4174000,3291,0,1,1
4174250,3289,0,1,1
4174500,3290,0,1,0
4174750,3291,0,1,0
4175000,3288,0,1,0
4175250,3288,0,1,0
4175500,3291,0,1,0
4175750,3292,0,1,0
4176000,3295,0,1,0
4176250,3292,0,1,0
4176500,3296,0,1,0
4176750,3295,0,1,0
4177000,3294,0,1,0
4177250,3299,0,1,0
4177500,3296,0,1,0
4177750,3297,0,1,0
4178000,3301,1,1,0
4178250,3297,1,1,0
4178500,3299,0,1,0
4178750,3299,0,1,0
4179000,3302,0,1,0
4179250,3302,0,1,0
4179500,3302,0,1,0
4179750,3308,0,1,0
4180000,3308,0,1,0
4180250,3308,0,1,0
4180500,3309,0,1,0
4180750,3306,0,1,0
4181000,3311,0,1,0
4181250,3312,0,1,0
4181500,3311,0,1,0
4181750,3311,0,1,0
4182000,3312,0,1,0
4182250,3310,0,1,0
4182500,3306,0,1,0
4182750,3312,0,1,0
4183000,3307,0,1,0
4183250,3307,0,1,0
4183500,3305,0,1,0
4183750,3308,0,1,0
4184000,3303,1,1,0
4184250,3306,1,1,0
4184500,3308,0,1,0
4184750,3303,0,1,0
4185000,3304,0,1,1
4185250,3305,0,1,1
4185500,3300,0,1,1
4185750,3306,0,1,1
4186000,3306,0,1,1
4186250,3276,0,1,1
4186500,3271,0,1,1
4186750,3273,0,1,1
4187000,3276,0,1,1
4187250,3302,0,1,1
4187500,3303,0,1,1
4187750,3302,0,1,1
4188000,3302,0,1,1
4188250,3307,0,1,1
4188500,3304,0,1,1
4188750,3304,0,1,1
4189000,3306,0,1,1
4189250,3302,0,1,1
4189500,3308,0,1,0
4189750,3304,0,1,0
4190000,3306,1,1,0
4190250,3310,1,1,0
4190500,3309,0,1,0
4190750,3306,0,1,0
4191000,3310,0,1,0
4191250,3304,0,1,0
4191500,3310,0,1,0
4191750,3310,0,1,0
4192000,3306,0,1,0
4192250,3304,0,1,0
4192500,3304,0,1,0
4192750,3302,0,1,0
4193000,3306,0,1,0
4193250,3302,0,1,0
4193500,3304,0,1,0
4193750,3301,0,1,0
4194000,3301,0,1,0
4194250,3301,0,1,0
4194500,3302,0,1,0
4194750,3300,0,1,0
4195000,3296,0,1,0
4195250,3294,0,1,0
4195500,3292,0,1,0
4195750,3294,0,1,0
4196000,3295,1,1,0
4196250,3293,1,1,0
4196500,3292,0,1,0
4196750,3293,0,1,0
4197000,3292,0,1,0
4197250,3288,0,1,0
4197500,3287,0,1,0
4197750,3286,0,1,0
4198000,3286,0,1,0
4198250,3289,0,1,0
4198500,3290,0,1,0
4198750,3286,0,1,0
4199000,3288,0,1,0
4199250,3292,0,1,0
4199500,3289,0,1,0
4199750,3290,0,1,0
4200000,3295,0,1,1
4200250,3295,0,1,1
4200500,3294,0,1,1
4200750,3297,0,1,1
4201000,3293,0,1,1
4201250,3298,0,1,1
4201500,3293,0,1,1
4201750,3293,0,1,1
4202000,3296,1,1,1
4202250,3295,1,1,1
4202500,3296,0,1,1
4202750,3298,0,1,1
4203000,3297,0,1,1
4203250,3298,0,1,1
4203500,3298,0,1,1
4203750,3298,0,1,1
4204000,3302,0,1,1
4204250,3296,0,1,1
4204500,3297,0,1,0
4204750,3295,0,1,0
4205000,3296,0,1,0
4205250,3297,0,1,0
4205500,3294,0,1,0
4205750,3298,0,1,0
4206000,3296,0,1,0
4206250,3298,0,1,0
4206500,3296,0,1,0
4206750,3293,0,1,0
4207000,3298,0,1,0
4207250,3294,0,1,0
4207500,3297,0,1,0
4207750,3297,0,1,0
4208000,3295,1,1,0
4208250,3296,1,1,0
4208500,3299,0,1,0
4208750,3297,0,1,0
4209000,3300,0,1,0
4209250,3295,0,1,0
4209500,3300,0,1,0
4209750,3301,0,1,0
4210000,3299,0,1,0
4210250,3272,0,1,0
4210500,3266,0,1,0
4210750,3271,0,1,0
4211000,3276,0,1,0
4211250,3302,0,1,0
4211500,3302,0,1,0
4211750,3308,0,1,0
4212000,3306,0,1,0
4212250,3307,0,1,0
4212500,3306,0,1,0
4212750,3312,0,1,0
4213000,3307,0,1,0
4213250,3311,0,1,0
4213500,3310,0,1,0
4213750,3310,0,1,0
4214000,3312,1,1,0
4214250,3310,1,1,0
4214500,3313,0,1,0
4214750,3313,0,1,0
4215000,3309,0,1,1
4215250,3309,0,1,1
4215500,3310,0,1,1
4215750,3312,0,1,1
4216000,3307,0,1,1
4216250,3309,0,1,1
4216500,3305,0,1,1
4216750,3310,0,1,1
4217000,3307,0,1,1
4217250,3304,0,1,1
4217500,3306,0,1,1
4217750,3302,0,1,1
4218000,3304,0,1,1
4218250,3305,0,1,1
4218500,3305,0,1,1
4218750,3298,0,1,1
4219000,3304,0,1,1
4219250,3299,0,1,1
4219500,3297,0,1,1
4219750,3302,0,1,1
4220000,3300,1,1,1
4220250,3298,1,1,1
4220500,3300,0,1,1
4220750,3297,0,1,1
4221000,3297,0,1,1
4221250,3301,0,1,1
4221500,3297,0,1,1
4221750,3302,0,1,1
4222000,3297,0,1,1
4222250,3301,0,1,1
4222500,3303,0,1,1
4222750,3304,0,1,1
4223000,3302,0,1,1
4223250,3301,0,1,1
4223500,3301,0,1,1
4223750,3302,0,1,1
4224000,3300,0,1,1
4224250,3300,0,1,1
4224500,3301,0,1,1
4224750,3301,0,1,1
4225000,3304,0,1,1
4225250,3300,0,1,1
4225500,3303,0,1,0
4225750,3298,0,1,0
4226000,3298,1,1,0
4226250,3297,1,1,0
4226500,3298,0,1,0
4226750,3297,0,1,0
4227000,3295,0,1,0
4227250,3293,0,1,0
4227500,3292,0,1,0
4227750,3297,0,1,0
4228000,3293,0,1,0
4228250,3295,0,1,0
4228500,3289,0,1,0
4228750,3293,0,1,0
4229000,3287,0,1,0
4229250,3288,0,1,0
4229500,3290,0,1,0
4229750,3287,0,1,0
4230000,3291,0,1,1
4230250,3286,0,1,1
4230500,3286,0,1,1
4230750,3286,0,1,1
4231000,3286,0,1,1
4231250,3285,0,1,1
4231500,3286,0,1,1
4231750,3290,0,1,1
4232000,3287,1,1,1
4232250,3291,1,1,1
4232500,3292,0,1,1
4232750,3291,0,1,1
4233000,3295,0,1,1
4233250,3293,0,1,1
4233500,3296,0,1,1
4233750,3293,0,1,1
4234000,3298,0,1,1
4234250,3294,0,1,1
4234500,3299,0,1,0
4234750,3301,0,1,0
4235000,3301,0,1,0
4235250,3300,0,1,0
4235500,3297,0,1,0
4235750,3303,0,1,0
4236000,3304,0,1,0
4236250,3299,0,1,0
4236500,3299,0,1,0
4236750,3305,0,1,0
4237000,3305,0,1,0
4237250,3303,0,1,0
4237500,3303,0,1,0
4237750,3300,0,1,0
4238000,3299,1,1,0
4238250,3300,1,1,0
4238500,3303,0,1,0
4238750,3301,0,1,0
4239000,3299,0,1,0
4239250,3301,0,1,0
4239500,3298,0,1,0
4239750,3302,0,1,0
4240000,3303,0,1,0
4240250,3298,0,1,0
4240500,3297,0,1,0
4240750,3299,0,1,0
4241000,3299,0,1,0
4241250,3297,0,1,0
4241500,3302,0,1,0
4241750,3298,0,1,0
4242000,3298,0,1,0
4242250,3302,0,1,0
4242500,3304,0,1,0
4242750,3301,0,1,0
4243000,3306,0,1,0
4243250,3302,0,1,0
4243500,3305,0,1,0
4243750,3308,0,1,0
4244000,3308,1,1,0
4244250,3310,1,1,0
4244500,3306,0,1,0
4244750,3312,0,1,0
4245000,3312,0,1,1
4245250,3308,0,1,1
4245500,3310,0,1,1
4245750,3310,0,1,1
4246000,3310,0,1,1
4246250,3284,0,1,1
4246500,3275,0,1,1
4246750,3281,0,1,1
4247000,3285,0,1,1
4247250,3313,0,1,1
4247500,3311,0,1,1
4247750,3308,0,1,1
4248000,3310,0,1,1
4248250,3309,0,1,1
4248500,3306,0,1,1
4248750,3311,0,1,1
4249000,3305,0,1,1
4249250,3305,0,1,1
4249500,3306,0,1,1
4249750,3304,0,1,1
4250000,3305,1,1,1
4250250,3299,1,1,1
4250500,3298,0,1,1
4250750,3301,0,1,1
4251000,3297,0,1,1
4251250,3301,0,1,1
4251500,3297,0,1,1
4251750,3298,0,1,1
4252000,3300,0,1,1
4252250,3299,0,1,1
4252500,3297,0,1,1
4252750,3295,0,1,1
4253000,3294,0,1,1
4253250,3296,0,1,1
4253500,3294,0,1,1
4253750,3292,0,1,1
4254000,3298,0,1,1
4254250,3299,0,1,1
4254500,3296,0,1,1
4254750,3297,0,1,1
4255000,3298,0,1,1
4255250,3296,0,1,1
4255500,3298,0,1,0
4255750,3294,0,1,0
4256000,3300,1,1,0
4256250,3300,1,1,0
4256500,3296,0,1,0
4256750,3300,0,1,0
4257000,3297,0,1,0
4257250,3297,0,1,0
4257500,3296,0,1,0
4257750,3302,0,1,0
4258000,3300,0,1,0
4258250,3299,0,1,0
4258500,3301,0,1,0
4258750,3299,0,1,0
4259000,3295,0,1,0
4259250,3296,0,1,0
4259500,3293,0,1,0
4259750,3293,0,1,0
4260000,3296,0,1,1
4260250,3291,0,1,1
4260500,3295,0,1,1
4260750,3296,0,1,1
4261000,3292,0,1,1
4261250,3291,0,1,1
4261500,3293,0,1,1
4261750,3288,0,1,1
4262000,3289,1,1,1
4262250,3289,1,1,1
4262500,3288,0,1,1
4262750,3289,0,1,1
4263000,3292,0,1,1
4263250,3289,0,1,1
4263500,3287,0,1,1
4263750,3291,0,1,1
4264000,3292,0,1,1
4264250,3291,0,1,1
4264500,3292,0,1,0
4264750,3293,0,1,0
4265000,3291,0,1,0
4265250,3291,0,1,0
4265500,3298,0,1,0
4265750,3299,0,1,0
4266000,3294,0,1,0
4266250,3295,0,1,0
4266500,3296,0,1,0
4266750,3298,0,1,0
4267000,3300,0,1,0
4267250,3300,0,1,0
4267500,3304,0,1,0
4267750,3301,0,1,0
4268000,3303,1,1,0
4268250,3302,1,1,0
4268500,3306,0,1,0
4268750,3309,0,1,0
4269000,3304,0,1,0
4269250,3309,0,1,0
4269500,3307,0,1,0
4269750,3309,0,1,0
4270000,3305,0,1,0
4270250,3307,0,1,0
4270500,3308,0,1,0
4270750,3307,0,1,0
4271000,3304,0,1,0
4271250,3303,0,1,0
4271500,3308,0,1,0
4271750,3307,0,1,0
4272000,3306,0,1,0
4272250,3304,0,1,0
4272500,3301,0,1,0
4272750,3302,0,1,0
4273000,3300,0,1,0
4273250,3301,0,1,0
4273500,3303,0,1,0
4273750,3301,0,1,0
4274000,3300,1,1,0
4274250,3303,1,1,0
4274500,3301,0,1,0
4274750,3304,0,1,0
4275000,3304,0,1,1
4275250,3304,0,1,1
4275500,3305,0,1,1
4275750,3301,0,1,1
4276000,3301,0,1,1
4276250,3306,0,1,1
4276500,3302,0,1,1
4276750,3306,0,1,1
4277000,3307,0,1,1
4277250,3307,0,1,1
4277500,3308,0,1,1
4277750,3307,0,1,1
4278000,3311,0,1,1
4278250,3306,0,1,1
4278500,3306,0,1,1
4278750,3306,0,1,1
4279000,3312,0,1,1
4279250,3308,0,1,1
4279500,3308,0,1,1
4279750,3306,0,1,1
4280000,3307,1,1,1
4280250,3310,1,1,1
4280500,3308,0,1,1
4280750,3309,0,1,1
4281000,3305,0,1,1
4281250,3303,0,1,1
4281500,3308,0,1,1
4281750,3305,0,1,1
4282000,3303,0,1,1
4282250,3305,0,1,1
4282500,3298,0,1,1
4282750,3298,0,1,1
4283000,3297,0,1,1
4283250,3301,0,1,1
4283500,3296,0,1,1
4283750,3296,0,1,1
4284000,3296,0,1,1
4284250,3296,0,1,1
4284500,3294,0,1,1
4284750,3290,0,1,1
4285000,3295,0,1,1
4285250,3295,0,1,1
4285500,3292,0,1,0
4285750,3294,0,1,0
4286000,3290,1,1,0
4286250,3289,1,1,0
4286500,3288,0,1,0
4286750,3289,0,1,0
4287000,3292,0,1,0
4287250,3294,0,1,0
4287500,3292,0,1,0
4287750,3292,0,1,0
4288000,3295,0,1,0
4288250,3293,0,1,0
4288500,3296,0,1,0
4288750,3292,0,1,0
4289000,3293,0,1,0
4289250,3292,0,1,0
4289500,3295,0,1,0
4289750,3295,0,1,0
4290000,3294,0,1,1
4290250,3297,0,1,1
4290500,3296,0,1,1
4290750,3299,0,1,1
4291000,3296,0,1,1
4291250,3301,0,1,1
4291500,3297,0,1,1
